机构ID,机构名称,公告日期,截止日期,报告年度,合并类型,报表来源,货币资金（元）,以公允价值计量且其变动计入当期损益的金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,以公允价值计量且其变动计入当期损益的金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,专项储备,减：库存股,一般风险准备,未分配利润,归属于母公司所有者权益,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其他综合收益,递延收益-非流动负债,结算备付金,拆出资金,发放贷款及垫款-流动资产,衍生金融资产,应收保费,应收分保账款,应收分保合同准备金,买入返售金融资产,划分为持有待售的资产,发放贷款及垫款-非流动资产,向中央银行借款,吸收存款及同业存放,拆入资金,衍生金融负债,卖出回购金融资产款,应付手续费及佣金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,划分为持有待售的负债,预计负债-流动负债,递延收益-流动负债,其中：优先股-非流动负债,永续债-非流动负债,长期应付职工薪酬,其他权益工具,其中：优先股-所有者权益,永续债-所有者权益
"	600585",海螺水泥,2014-04-25,2014-03-31,2014-03-31,合并本期,定期报告,9538430632,,5551521030,389158789,746089822,522477861,,62532762,,4991350495,,,1722067515,23523628906,2731022004,,,2525234069,33016575,51880850450,4073658891,2199540010,,,,6278723404,,368713306,,368729670,500291886,70959780265,94483409171,656246979,3598100,163500000,3358189671,1333462338,72315838,1060647950,593102628,,4417854166,,1358986397,0,13017904067,3785658011,15476685699,303079089,,,276267974,52922249,19894613022,32912517089,5299302579,10363177151,2649651290,,,,40397000683,58691483708,2879408374,-17647995,,61570892082,94483409171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"	600585",海螺水泥,2014-08-22,2014-06-30,2014-06-30,合并本期,定期报告,10422194044,,4581284852,376021025,832329630,605253396,,88912289,20707808,4783904103,,,1116735294,22827342441,2511097754,,,2486778055,32655686,53657430934,4329358050,2248943184,,,,6414260331,,368713306,,457591001,570566976,73077395277,95904737718,736593520,4063700,118500000,3990814736,1071586731,75382913,1082586504,289727733,,4665866806,,1077492855,0,13112615498,3204130457,15478600475,303046053,,,308103639,74599202,19368479826,32481095324,5299302579,10193152598,2649651290,,,,41890037616,60009050745,3414591649,-23093338,,63423642394,95904737718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"	600585",海螺水泥,2014-10-21,2014-09-30,2014-09-30,合并本期,定期报告,13364284790,,3575975812,389753966,919048694,500030718,,68773963,,4586126988,,,790428211,24194423142,2812521764,,,2487194118,32385019,54582167763,4271389634,1921292424,,,,6432241069,,368713306,,389487312,497496681,73794889090,97989312232,423050000,169780,,4082330501,1450161666,87827962,854764733,459490352,,4330735777,,1925492854,0,13614023625,2473622957,15480575261,8096493,,,306180325,115029521,18383504557,31997528182,5299302579,10420220606,2649651290,,,,44241594605,62582961636,3408822414,-27807444,,65991784050,97989312232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"	600585",海螺水泥,2015-03-24,2014-12-31,2014-12-31,合并本期,定期报告,14151606026,20343265,3908887144,333247400,533551061,517938896,,53542491,,4375976175,,,1201963874,25097056332,3935395280,,,2644144218,32114352,57250499675,3975224102,1416838028,,,,6721625590,,374557189,,283476568,522165949,77156040951,102253097283,272380116,1472704,,4024948109,1092772458,523593185,984172185,350511633,200000000,4890371259,,2056787727,0,14397009376,2104520602,15482555066,,,,522172682,5617376,18244846974,32641856350,5299302579,10686638402,2649651290,,,,47061768574,66216607886,3394633047,,,69611240933,102253097283,519247041,129981248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
