代码,名称,起始日期,截止日期,报表类别,币种,汇率(报表货币兑港元),固定资产,投资,其他非流动资产,非流动资产总值,流动资产总值,其中：存货,其中：现金及银行结存,总资产,短期债项,流动负债总值,长期债项,其他非流动负债及少数股东权益,总债项,股本,储备,股东权益
"	03948",伊泰煤炭,2016/01/01,2016/06/30,半年报,人民币,1.1679,46878968000,9356416000,2579745000,58815129000,13074718000,1526363000,7222285000,71889847000,4157876000,11719010000,32923352000,4681442000,37081228000,3254007000,19312036000,22566043000
"	03948",伊泰煤炭,2016/01/01,2016/12/31,年报,人民币,1.1166,46411944000,9841045000,3026587000,59279576000,11662028000,1803803000,5045592000,70941604000,3034585000,11542617000,30707184000,4676003000,33741769000,3254007000,20761793000,24015800000
