代码,名称,起始日期,截止日期,报表类别,币种,汇率(报表货币兑港元),经营业务收到的现金/经营活动之现金流量(经调整),已收利息,已付利息,已收股息,已派股息,其他(投资回报),投资回报及融资费用之现金流量净额,退回/(已缴)税项,增添固定资产,投资增加,出售固定资产,投资减少,与关连人士之现金流量净额(投资活动),其他(投资活动),投资活动之现金流量(经调整),融资活动前之现金流量净额,新增贷款,偿还贷款,债务融资收到的现金,股权融资收到的现金,与关连人士之现金流量净额(融资活动),偿还债务支付的现金,其他(融资活动),融资活动之现金流量(经调整),现金及现金等价物之增加/(减少),年初之现金及现金等价物,外币汇率变动之影响/其他,年终之现金及现金等价物,核数师意见,经营活动产生的现金流量净额(报告),投资活动产生的现金流量净额(报告),融资活动产生的现金流量净额(报告)
"	01171",兖州煤业股份,2016/01/01,2016/06/30,半年报,人民币,1.1679,,,,,,,,,,,,,,,,,,,,,,,,,-5280273000,20175120000,-28603000,14866244000,,-77417000,-5056410000,-146446000
"	01171",兖州煤业股份,2016/01/01,2016/12/31,年报,人民币,1.1166,,743362000,-3063578000,225823000,-251316000,-491152000,-2836861000,-1251250000,-7784424000,-3270404000,993142000,0,0,-5119431000,,-4477088000,7899453000,-16738268000,25464750000,0,8010050000,-23854837000,0,,-3695940000,20175120000,-56411000,16422769000,无保留意见,11220674000,-14955294000,38680000
