代码,名称,起始日期,截止日期,报表类别,币种,汇率(报表货币兑港元),经营业务收到的现金/经营活动之现金流量(经调整),已收利息,已付利息,已收股息,已派股息,其他(投资回报),投资回报及融资费用之现金流量净额,退回/(已缴)税项,增添固定资产,投资增加,出售固定资产,投资减少,与关连人士之现金流量净额(投资活动),其他(投资活动),投资活动之现金流量(经调整),融资活动前之现金流量净额,新增贷款,偿还贷款,债务融资收到的现金,股权融资收到的现金,与关连人士之现金流量净额(融资活动),偿还债务支付的现金,其他(融资活动),融资活动之现金流量(经调整),现金及现金等价物之增加/(减少),年初之现金及现金等价物,外币汇率变动之影响/其他,年终之现金及现金等价物,核数师意见,经营活动产生的现金流量净额(报告),投资活动产生的现金流量净额(报告),融资活动产生的现金流量净额(报告)
"	03323",中国建材,2015/01/01,2015/06/30,半年报,人民币,1.2502,,,,,,,,,,,,,,,,,,,,,,,,,7702338000,10290653000,-2696000,17990295000,,3692651000,-5184062000,9193749000
"	03323",中国建材,2015/01/01,2015/12/31,年报,人民币,1.1937,,556245000,-10583142000,419610000,-2280333000,0,-11887620000,-2480344000,-7187086000,-2779897000,0,260436000,-974024000,-2452216000,,-17273909000,228840640000,-220648080000,0,4954146000,5160164000,0,-781317000,,251644000,10294381000,38020000,10584045000,无保留意见,8302743000,-12713177000,4662078000
