代码,名称,起始日期,截止日期,报表类别,币种,汇率(报表货币兑港元),固定资产,投资,其他非流动资产,非流动资产总值,流动资产总值,其中：存货,其中：现金及银行结存,总资产,短期债项,流动负债总值,长期债项,其他非流动负债及少数股东权益,总债项,股本,储备,股东权益
"	03323",中国建材,2016/01/01,2016/06/30,半年报,人民币,1.1679,128260922000,13492195000,71925789000,213678906000,133277267000,16216583000,22419907000,346956173000,153712956000,216285998000,54515120000,24493141000,208228076000,5399026000,46262888000,51661914000
"	03323",中国建材,2016/01/01,2016/12/31,年报,人民币,1.1166,129429230000,13810808000,72868345000,216108383000,124678944000,15204778000,18225819000,340787327000,145737469000,203460619000,58633930000,24856031000,204371399000,5399026000,48437721000,53836747000
