机构ID,机构名称,公告日期,截止日期,报告年度,合并类型,报表来源,货币资金（元）,以公允价值计量且其变动计入当期损益的金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,以公允价值计量且其变动计入当期损益的金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,专项储备,减：库存股,一般风险准备,未分配利润,归属于母公司所有者权益,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其他综合收益,递延收益-非流动负债,结算备付金,拆出资金,发放贷款及垫款-流动资产,衍生金融资产,应收保费,应收分保账款,应收分保合同准备金,买入返售金融资产,划分为持有待售的资产,发放贷款及垫款-非流动资产,向中央银行借款,吸收存款及同业存放,拆入资金,衍生金融负债,卖出回购金融资产款,应付手续费及佣金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,划分为持有待售的负债,预计负债-流动负债,递延收益-流动负债,其中：优先股-非流动负债,永续债-非流动负债,长期应付职工薪酬,其他权益工具,其中：优先股-所有者权益,永续债-所有者权益
"	000961",中南建设,2012-04-24,2012-03-31,2012-03-31,合并本期,定期报告,3509020631.85,2255394.13,27660000,3065755858.55,3725866753.57,1969801209.3,,,,19972946863.54,,,0,32273306710.94,,,,1762435.28,20191271.08,2013568029.03,74592294.07,,,,,31010942.58,,4188653.58,875189042.21,239286503.56,14453850.62,3274243022.01,35547549732.95,4934700000,,1109442600,2042865403.01,11910867196.88,79993542.15,1528915676.7,100587968.48,,1686192540.03,,530000000,0,23923564927.25,4440910000,,,,,,0,4440910000,28364474927.25,1167839226,618576408.54,196795165.4,,,,3591314961.47,5574525761.41,1608549044.29,,0,7183074805.7,35547549732.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"	000961",中南建设,2012-08-23,2012-06-30,2012-06-30,合并本期,定期报告,3620506906.68,2354278.24,18295580.04,3600984987.72,3473012091.23,1473316287.67,,0,0,23025817240.67,,,0,35214287372.25,0,0,0,2053199.98,19971493.3,2009308139.86,103929959.17,0,24919.14,,0,50189329.85,,4188653.58,997697050.26,272622684.71,9803822.76,3469789252.61,38684076624.86,4857700000,0,982630000,2571124335.01,13461739569.33,405135072.76,1468712149.39,100587968.48,0,1953261317.35,,2340000000,0,28140890412.32,3241050000,,,0,0,,0,3241050000,31381940412.32,1167839226,618576408.54,196795165.4,,,,3918348633.73,5901559433.67,1400576778.87,,0,7302136212.54,38684076624.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"	000961",中南建设,2012-10-19,2012-09-30,2012-09-30,合并本期,定期报告,4279673016.58,2277800.33,34744400,3470793103.52,3364869553.95,2181538357.35,,,,25122636145.23,,,0,38456532376.96,,,,2160735.72,15814981.66,1979606445.77,125543520.2,,24919.14,,,51888654.86,,4188653.58,1095989295.99,288011918.23,9883103.82,3573112228.97,42029644605.93,5320000000,,1157180000,2993896402.97,14653042568.07,591681358.24,1574142179.14,100587968.48,1603737.08,2174931035.74,,2175000000,0,30742065249.72,3680450000,,,,,,0,3680450000,34422515249.72,1167839226,618576408.54,196795165.4,,,,4159692614.17,6142903414.11,1464225942.1,,0,7607129356.21,42029644605.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"	000961",中南建设,2013-04-19,2012-12-31,2012-12-31,合并本期,定期报告,5136541718.64,2285538.59,38529833.12,4929321981.75,3954186602.57,3386592525.35,,,,26498168606.79,,,50000,43945676806.81,,,,2177505.25,618815801.43,1526531421.78,141830424.09,,,,,50909894.98,,4188653.58,1205418886.71,342633273.23,,3892505861.05,47838182667.86,6219000000,,1442070000,3966003693.83,15593476572.11,833508751.41,1866793308.11,25967375.56,,2581953162.07,,2788000000,,35316772863.09,4314450000,,,,,,8630000,4323080000,39639852863.09,1167839226,627066780.69,212886822.92,,,,4465796373.16,6473554549.81,1724775254.96,-34652.96,,8198329804.77,47838182667.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
