机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,销售商品、提供劳务收到的现金（元）,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,附注：,1、将净利润调节为经营活动现金流量：,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,2、不涉及现金收支的重大投资和筹资活动：,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,3、现金及现金等价物净变动情况：,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：其他原因对现金的影响2,现金及现金等价物净增加额2,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置以公允价值计量且其变动计入当期损益的金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,其中：子公司吸收少数股东投资收到的现金,其中：子公司支付给少数股东的股利、利润,投资性房地产的折旧及摊销
"	000961",中南建设,2015-04-24,2015-01-01,2015-03-31,2015-03-31,合并本期,定期报告,5483001507.47,181927.49,1395286209.74,6878469644.7,3433103940.96,1734556205.24,720254535.6,1233500464.81,7121415146.61,-242945501.91,,349.28,,,,349.28,3279266.25,440000000,,,,443279266.25,-443278916.97,,3872940666.67,,194562797.77,4067503464.44,2952602777.78,435840797.46,51054430.93,3439498006.17,628005458.27,,,-58218960.61,6642865551.86,6584646591.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"	000961",中南建设,2015-08-25,2015-01-01,2015-06-30,2015-06-30,合并本期,定期报告,10107321490.37,188275.49,1217477733.46,11324987499.32,6522643396.72,2098521508.15,1461569207.47,1554651611.67,11637385724.01,-312398224.69,,22643.78,,,,22643.78,10521157.4,200000000,,,,210521157.4,-210498513.62,2170600000,9605050363.19,,,11775650363.19,10499070586.11,1270959940.69,103688226.92,11873718753.72,-98068390.53,-626797.95,,-621591926.79,6642865551.86,6021273625.07,,,407890322.6,-9228342.07,58156477.21,8300841.47,294593638.63,-2480519.77,,2491107.2,285706784.85,-716366.97,-49305876.19,,-5413218060.6,-669723908.79,4680913708.26,94221969.48,-312398224.69,,,,,,6021273625.07,6642865551.86,,,,-621591926.79,,,,,,,,,,,,,,,,,,
"	000961",中南建设,2015-10-28,2015-01-01,2015-09-30,2015-09-30,合并本期,定期报告,15537517080.76,188275.49,1462775413.41,17009480769.66,12728828856.3,2494696830.66,1952861909.94,1661971513.53,18838359110.43,-1828878340.77,1561500,3791819.07,2982,,,5356301.07,34259515.8,303970000,,,,338229515.8,-332873214.73,7160373832.11,15863650363.19,,,23024024195.3,21085201250.52,1647924208.32,357425986.5,23090551445.34,-66527250.04,165776.26,,-2228113029.28,6642865551.86,4414752522.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000,,,,,,,,,,,
"	000961",中南建设,2016-04-30,2015-01-01,2015-12-31,2015-12-31,合并本期,定期报告,23348801908.42,306125.04,7452817663.72,30801925697.18,16836179692.51,2999242657.55,2615485255.76,7397667490.23,29848575096.05,953350601.13,9633280487.51,34660042.72,28925,,636672.48,9668606127.71,110994191.29,11525065846.61,,154563327.52,954759.15,11791578124.57,-2122971996.86,638000000,18303741641.15,12461258581.03,671463798.85,32074464021.03,27686540000,2993985517.01,918500237.57,31599025754.58,475438266.45,-3451565.8,,-697634695.08,4577114195.21,3879479500.13,,,441478069.78,110570671.51,264186900.01,18506905.89,8087789.06,-1031942.41,155933.26,1687992.78,495273139.27,-28681687.28,-237145106.79,,-8054759189.11,9746044278.05,-1811023152.89,,953350601.13,,,,,,3879479500.13,4577114195.21,,,,-697634695.08,,,,,,,,,,,,,,,,638000000,3443836.56,
