代码,名称,起始日期,截止日期,报表类别,币种,汇率(报表货币兑港元),经营业务收到的现金/经营活动之现金流量(经调整),已收利息,已付利息,已收股息,已派股息,其他(投资回报),投资回报及融资费用之现金流量净额,退回/(已缴)税项,增添固定资产,投资增加,出售固定资产,投资减少,与关连人士之现金流量净额(投资活动),其他(投资活动),投资活动之现金流量(经调整),融资活动前之现金流量净额,新增贷款,偿还贷款,债务融资收到的现金,股权融资收到的现金,与关连人士之现金流量净额(融资活动),偿还债务支付的现金,其他(融资活动),融资活动之现金流量(经调整),现金及现金等价物之增加/(减少),年初之现金及现金等价物,外币汇率变动之影响/其他,年终之现金及现金等价物,核数师意见,经营活动产生的现金流量净额(报告),投资活动产生的现金流量净额(报告),融资活动产生的现金流量净额(报告)
"	03948",伊泰煤炭,2016/01/01,2016/06/30,半年报,人民币,1.1679,,,,,,,,,,,,,,,,,,,,,,,,,438411000,6605859000,-875000,7043395000,,2632644000,-3747101000,1552868000
"	03948",伊泰煤炭,2016/01/01,2016/12/31,年报,人民币,1.1166,,68035000,-2223039000,104343000,-79499000,0,-2130160000,-45543000,-3606135000,-10336173000,257060000,7681966000,0,-1112258000,,-1303104000,7039282000,-7917049000,0,0,16090000,0,-10500000,,-2175281000,6605859000,2182000,4432760000,无保留意见,7942596000,-6943162000,-3174715000
