代码,名称,起始日期,截止日期,报表类别,币种,汇率(报表货币兑港元),营业额,经营溢利,特殊项目,联营公司,除税前经营溢利,税项,少数股东损益,经调整股东应占溢利,折旧,贷款利息,利息拨作发展资本,营业额增长,经调整股东应占溢利增长,税率,每股盈利（港元）,每股派息（港元）,核数师意见,发行股数(年度),优先股股息,报告股东应占溢利,每股盈利（报告货币）,每股派息（报告货币）,报告每股派息币种,加权平均普通股,经营开支总额
"	03948",伊泰煤炭,2012/01/01,2012/06/30,半年报,人民币,1.2204,12614243000,4057074000,1812000,180000,4059066000,611332000,253797000,3193937000,485523000,267383000,74003000,75.06,9.05,15.06,1.3313,0,,,0,3193937000,2.1817,0,人民币,1464000000,770132000
"	03948",伊泰煤炭,2012/01/01,2012/12/31,年报,人民币,1.2443,31583528000,8323487000,193263000,34114000,8550864000,1399436000,697000000,6454428000,1645013000,551050000,121437000,16.96,-15.99,16.37,2.6062,0.79,无保留意见,1627003500,0,6454428000,4.189,1.25,人民币,1540788000,2837229000
