代码,名称,起始日期,截止日期,报表类别,币种,汇率(报表货币兑港元),经营业务收到的现金/经营活动之现金流量(经调整),已收利息,已付利息,已收股息,已派股息,其他(投资回报),投资回报及融资费用之现金流量净额,退回/(已缴)税项,增添固定资产,投资增加,出售固定资产,投资减少,与关连人士之现金流量净额(投资活动),其他(投资活动),投资活动之现金流量(经调整),融资活动前之现金流量净额,新增贷款,偿还贷款,债务融资收到的现金,股权融资收到的现金,与关连人士之现金流量净额(融资活动),偿还债务支付的现金,其他(融资活动),融资活动之现金流量(经调整),现金及现金等价物之增加/(减少),年初之现金及现金等价物,外币汇率变动之影响/其他,年终之现金及现金等价物,核数师意见,经营活动产生的现金流量净额(报告),投资活动产生的现金流量净额(报告),融资活动产生的现金流量净额(报告)
"	03883",中国奥园,2015/01/01,2015/06/30,半年报,人民币,1.2502,,,,,,,,,,,,,,,,,,,,,,,,,2167525000,1989054000,-2428000,4154151000,,-1821846000,1029090000,2960281000
"	03883",中国奥园,2015/01/01,2015/12/31,年报,人民币,1.1937,,79620000,-1201282000,2500000,-345856000,0,-1465018000,-479806000,-884582000,184483000,17123000,-171701000,49934000,-201632000,,-4293510000,6005610000,-6318418000,5929955000,0,1110385000,-768350000,1190466000,,2856138000,4852308000,60600000,7769046000,无保留意见,-3023399000,-924255000,6803792000
