代码,名称,起始日期,截止日期,报表类别,币种,汇率(报表货币兑港元),经营业务收到的现金/经营活动之现金流量(经调整),已收利息,已付利息,已收股息,已派股息,其他(投资回报),投资回报及融资费用之现金流量净额,退回/(已缴)税项,增添固定资产,投资增加,出售固定资产,投资减少,与关连人士之现金流量净额(投资活动),其他(投资活动),投资活动之现金流量(经调整),融资活动前之现金流量净额,新增贷款,偿还贷款,债务融资收到的现金,股权融资收到的现金,与关连人士之现金流量净额(融资活动),偿还债务支付的现金,其他(融资活动),融资活动之现金流量(经调整),现金及现金等价物之增加/(减少),年初之现金及现金等价物,外币汇率变动之影响/其他,年终之现金及现金等价物,核数师意见,经营活动产生的现金流量净额(报告),投资活动产生的现金流量净额(报告),融资活动产生的现金流量净额(报告)
"	03883",中国奥园,2012/01/01,2012/06/30,半年报,人民币,1.2204,,,,,,,,,,,,,,,,,,,,,,,,,-301290000,877228000,-82000,575856000,,288936000,-503784000,-86442000
"	03883",中国奥园,2012/01/01,2012/12/31,年报,人民币,1.2443,,108314000,-469125000,0,-134698000,0,-495509000,-300791000,-418817000,-96129000,10258000,2900843000,-129348000,2107994000,,1327449000,3955596000,-4544038000,739177000,0,32355000,0,4383000,,1514922000,877228000,-11167000,2380983000,无保留意见,-3020968000,4483115000,52775000
