代码,名称,起始日期,截止日期,报表类别,币种,汇率(报表货币兑港元),经营业务收到的现金/经营活动之现金流量(经调整),已收利息,已付利息,已收股息,已派股息,其他(投资回报),投资回报及融资费用之现金流量净额,退回/(已缴)税项,增添固定资产,投资增加,出售固定资产,投资减少,与关连人士之现金流量净额(投资活动),其他(投资活动),投资活动之现金流量(经调整),融资活动前之现金流量净额,新增贷款,偿还贷款,债务融资收到的现金,股权融资收到的现金,与关连人士之现金流量净额(融资活动),偿还债务支付的现金,其他(融资活动),融资活动之现金流量(经调整),现金及现金等价物之增加/(减少),年初之现金及现金等价物,外币汇率变动之影响/其他,年终之现金及现金等价物,核数师意见,经营活动产生的现金流量净额(报告),投资活动产生的现金流量净额(报告),融资活动产生的现金流量净额(报告)
"	01171",兖州煤业股份,2015/01/01,2015/06/30,半年报,人民币,1.2502,,,,,,,,,,,,,,,,,,,,,,,,,71952000,15041928000,-17148000,15096732000,,-2042466000,-3764468000,5878886000
"	01171",兖州煤业股份,2015/01/01,2015/12/31,年报,人民币,1.1937,,1269505000,-2553742000,497854000,-98368000,-307659000,-1192410000,-1556305000,-12309864000,-2983730000,3404790000,445073000,1250000000,1990358000,,-4262190000,12910157000,-9769052000,13960667000,0,159260000,-5761761000,-19439000,,7217642000,15041928000,-2084450000,20175120000,无保留意见,3849356000,-7705519000,11073805000
