代码,名称,起始日期,截止日期,报表类别,币种,汇率(报表货币兑港元),固定资产,投资,其他非流动资产,非流动资产总值,流动资产总值,其中：存货,其中：现金及银行结存,总资产,短期债项,流动负债总值,长期债项,其他非流动负债及少数股东权益,总债项,股本,储备,股东权益
"	03883",中国奥园,2014/01/01,2014/06/30,半年报,人民币,1.2495,2868954000,79451000,138093000,3086498000,30005714000,21035984000,6284634000,33092212000,2994302000,16551839000,8628472000,601100000,11622774000,26355000,7284446000,7310801000
"	03883",中国奥园,2014/01/01,2014/12/31,年报,人民币,1.2504,3229392000,87978000,318527000,3635897000,33149937000,24946828000,5917308000,36785834000,4464125000,20378035000,7033166000,1655181000,11497291000,26355000,7693097000,7719452000
