代码,名称,起始日期,截止日期,报表类别,币种,汇率(报表货币兑港元),营业额,经营溢利,特殊项目,联营公司,除税前经营溢利,税项,少数股东损益,经调整股东应占溢利,折旧,贷款利息,利息拨作发展资本,营业额增长,经调整股东应占溢利增长,税率,每股盈利（港元）,每股派息（港元）,核数师意见,发行股数(年度),优先股股息,报告股东应占溢利,每股盈利（报告货币）,每股派息（报告货币）,报告每股派息币种,加权平均普通股,经营开支总额
"	03883",中国奥园,2013/01/01,2013/06/30,半年报,人民币,1.263,2150443000,583115000,0,0,583115000,221732000,13097000,348286000,17256000,341947000,329659000,27.63,22.75,38.03,0.1682,0,,2615500000,0,348286000,0.1332,0,人民币,2615500000,153513000
"	03883",中国奥园,2013/01/01,2013/12/31,年报,人民币,1.2806,5729267000,1244474000,20682000,-75000,1265081000,512945000,16312000,735824000,33901000,848336000,804288000,45.29,-20.9,40.55,0.3511,0.101,无保留意见,2782845354,0,735824000,0.2742,0.08,人民币,2683811000,670053000
